Genome	JW001_1_qc.fastq.gz Relative Abundance (%)	JW002_1_qc.fastq.gz Relative Abundance (%)	JW003_1_qc.fastq.gz Relative Abundance (%)	JW004_1_qc.fastq.gz Relative Abundance (%)	JW005_1_qc.fastq.gz Relative Abundance (%)	JW006_1_qc.fastq.gz Relative Abundance (%)	JW008_1_qc.fastq.gz Relative Abundance (%)	JW010_1_qc.fastq.gz Relative Abundance (%)	JW011_1_qc.fastq.gz Relative Abundance (%)	JW012_1_qc.fastq.gz Relative Abundance (%)	JW013_1_qc.fastq.gz Relative Abundance (%)	JW014_1_qc.fastq.gz Relative Abundance (%)	JW016_1_qc.fastq.gz Relative Abundance (%)	JW017_1_qc.fastq.gz Relative Abundance (%)	JW018_1_qc.fastq.gz Relative Abundance (%)	JW019_1_qc.fastq.gz Relative Abundance (%)	JW020_1_qc.fastq.gz Relative Abundance (%)	JW022_1_qc.fastq.gz Relative Abundance (%)	JW023_1_qc.fastq.gz Relative Abundance (%)	JW024_1_qc.fastq.gz Relative Abundance (%)	JW025_1_qc.fastq.gz Relative Abundance (%)	JW026_1_qc.fastq.gz Relative Abundance (%)	JW027_1_qc.fastq.gz Relative Abundance (%)	JW029_1_qc.fastq.gz Relative Abundance (%)	JW031_1_qc.fastq.gz Relative Abundance (%)	JW032_1_qc.fastq.gz Relative Abundance (%)	JW035_1_qc.fastq.gz Relative Abundance (%)	JW036_1_qc.fastq.gz Relative Abundance (%)	JW040_1_qc.fastq.gz Relative Abundance (%)	JW041_1_qc.fastq.gz Relative Abundance (%)	JW044_1_qc.fastq.gz Relative Abundance (%)	JW045_1_qc.fastq.gz Relative Abundance (%)	JW046_1_qc.fastq.gz Relative Abundance (%)	JW047_1_qc.fastq.gz Relative Abundance (%)	JW048_1_qc.fastq.gz Relative Abundance (%)	JW049_1_qc.fastq.gz Relative Abundance (%)	JW050_1_qc.fastq.gz Relative Abundance (%)	JW051_1_qc.fastq.gz Relative Abundance (%)	JW052_1_qc.fastq.gz Relative Abundance (%)	JW053_1_qc.fastq.gz Relative Abundance (%)	JW054_1_qc.fastq.gz Relative Abundance (%)	JW055_1_qc.fastq.gz Relative Abundance (%)	JW056_1_qc.fastq.gz Relative Abundance (%)	JW057_1_qc.fastq.gz Relative Abundance (%)	JW058_1_qc.fastq.gz Relative Abundance (%)	JW059_1_qc.fastq.gz Relative Abundance (%)	JW060_1_qc.fastq.gz Relative Abundance (%)	JW061_1_qc.fastq.gz Relative Abundance (%)	JW062_1_qc.fastq.gz Relative Abundance (%)	JW063_1_qc.fastq.gz Relative Abundance (%)	JW064_1_qc.fastq.gz Relative Abundance (%)	JW065_1_qc.fastq.gz Relative Abundance (%)	JW066_1_qc.fastq.gz Relative Abundance (%)	JW067_1_qc.fastq.gz Relative Abundance (%)	JW068_1_qc.fastq.gz Relative Abundance (%)	JW069_1_qc.fastq.gz Relative Abundance (%)	JW070_1_qc.fastq.gz Relative Abundance (%)	JW071_1_qc.fastq.gz Relative Abundance (%)	JW072_1_qc.fastq.gz Relative Abundance (%)	JW073_1_qc.fastq.gz Relative Abundance (%)	JW074_1_qc.fastq.gz Relative Abundance (%)	JW075_1_qc.fastq.gz Relative Abundance (%)	JW076_1_qc.fastq.gz Relative Abundance (%)	JW077_1_qc.fastq.gz Relative Abundance (%)	JW078_1_qc.fastq.gz Relative Abundance (%)	JW079_1_qc.fastq.gz Relative Abundance (%)	JW080_1_qc.fastq.gz Relative Abundance (%)	JW081_1_qc.fastq.gz Relative Abundance (%)	JW082_1_qc.fastq.gz Relative Abundance (%)	JW083_1_qc.fastq.gz Relative Abundance (%)	JW084_1_qc.fastq.gz Relative Abundance (%)	JW085_1_qc.fastq.gz Relative Abundance (%)	JW086_1_qc.fastq.gz Relative Abundance (%)	JW087_1_qc.fastq.gz Relative Abundance (%)	JW088_1_qc.fastq.gz Relative Abundance (%)	JW089_1_qc.fastq.gz Relative Abundance (%)	JW090_1_qc.fastq.gz Relative Abundance (%)	JW091_1_qc.fastq.gz Relative Abundance (%)	JW092_1_qc.fastq.gz Relative Abundance (%)	JW093_1_qc.fastq.gz Relative Abundance (%)	JW094_1_qc.fastq.gz Relative Abundance (%)	JW095_1_qc.fastq.gz Relative Abundance (%)	JW096_1_qc.fastq.gz Relative Abundance (%)	JW097_1_qc.fastq.gz Relative Abundance (%)	JW098_1_qc.fastq.gz Relative Abundance (%)	JW099_1_qc.fastq.gz Relative Abundance (%)	JW100_1_qc.fastq.gz Relative Abundance (%)	JW101_1_qc.fastq.gz Relative Abundance (%)	JW102_1_qc.fastq.gz Relative Abundance (%)	JW103_1_qc.fastq.gz Relative Abundance (%)	JW104_1_qc.fastq.gz Relative Abundance (%)	JW105_1_qc.fastq.gz Relative Abundance (%)	JW106_1_qc.fastq.gz Relative Abundance (%)	JW107_1_qc.fastq.gz Relative Abundance (%)	JW108_1_qc.fastq.gz Relative Abundance (%)	JW109_1_qc.fastq.gz Relative Abundance (%)	JW110_1_qc.fastq.gz Relative Abundance (%)	JW111_1_qc.fastq.gz Relative Abundance (%)	JW112_1_qc.fastq.gz Relative Abundance (%)	JW113_1_qc.fastq.gz Relative Abundance (%)	JW114_1_qc.fastq.gz Relative Abundance (%)	JW115_1_qc.fastq.gz Relative Abundance (%)	JW116_1_qc.fastq.gz Relative Abundance (%)	JW117_1_qc.fastq.gz Relative Abundance (%)	JW118_1_qc.fastq.gz Relative Abundance (%)	JW119_1_qc.fastq.gz Relative Abundance (%)	JW120_1_qc.fastq.gz Relative Abundance (%)	JW121_1_qc.fastq.gz Relative Abundance (%)	JW122_1_qc.fastq.gz Relative Abundance (%)	JW123_1_qc.fastq.gz Relative Abundance (%)	JW124_1_qc.fastq.gz Relative Abundance (%)	JW125_1_qc.fastq.gz Relative Abundance (%)	JW126_1_qc.fastq.gz Relative Abundance (%)	JW127_1_qc.fastq.gz Relative Abundance (%)	JW128_1_qc.fastq.gz Relative Abundance (%)	JW129_1_qc.fastq.gz Relative Abundance (%)	JW130_1_qc.fastq.gz Relative Abundance (%)	JW131_1_qc.fastq.gz Relative Abundance (%)	JW132_1_qc.fastq.gz Relative Abundance (%)	JW133_1_qc.fastq.gz Relative Abundance (%)	JW134_1_qc.fastq.gz Relative Abundance (%)	JW135_1_qc.fastq.gz Relative Abundance (%)	JW136_1_qc.fastq.gz Relative Abundance (%)	JW137_1_qc.fastq.gz Relative Abundance (%)	JW138_1_qc.fastq.gz Relative Abundance (%)	JW139_1_qc.fastq.gz Relative Abundance (%)	JW140_1_qc.fastq.gz Relative Abundance (%)	JW141_1_qc.fastq.gz Relative Abundance (%)	JW142_1_qc.fastq.gz Relative Abundance (%)	JW143_1_qc.fastq.gz Relative Abundance (%)	JW144_1_qc.fastq.gz Relative Abundance (%)	JW145_1_qc.fastq.gz Relative Abundance (%)	JW147_1_qc.fastq.gz Relative Abundance (%)	JW148_1_qc.fastq.gz Relative Abundance (%)	JW149_1_qc.fastq.gz Relative Abundance (%)	JW150_1_qc.fastq.gz Relative Abundance (%)	JW151_1_qc.fastq.gz Relative Abundance (%)	JW153_1_qc.fastq.gz Relative Abundance (%)	JW154_1_qc.fastq.gz Relative Abundance (%)	JW155_1_qc.fastq.gz Relative Abundance (%)	JW156_1_qc.fastq.gz Relative Abundance (%)	JW157_1_qc.fastq.gz Relative Abundance (%)	JW158_1_qc.fastq.gz Relative Abundance (%)	JW159_1_qc.fastq.gz Relative Abundance (%)	JW160_1_qc.fastq.gz Relative Abundance (%)	JW162_1_qc.fastq.gz Relative Abundance (%)	JW163_1_qc.fastq.gz Relative Abundance (%)
JW017.metabat.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33287445	0.17500135	0	0.3102775	0.2375781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041257445	0	0	0.012876582	0	0	0	0	0	0	0	0	0	0
JW109.metabat.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16766308	0	0	0.027545875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12577027	0.08175738	0.12781927	0.08932795	0.08677125	0.11550378	0.019945512	0.02683152	0.0206326	0.019888148	0.033771224	0.029233601	0	0	0	0.094634116	0	0	0.01841611	0	0.019406958	0	0	0	0	0	0	0	0	0.018887732	0.03594823	0.02495838	0.040536966	0.03015369	0.0374664	0	0	0.11799918	0.12856011	0.08412666	0.17300646	0.057720575	0.13695516	0.091121495	0.06430053	0.10089802	0.07812306	0.1421368	0.061882462	0.1224745	0.07571476	0.22217323	0.07284333	0.14704442	0.4518574	0.099810205	0.03402204	0.025004083	0.5500528	0.51993066	0.87921304	0.28842527	0.23693214	0.27778292	0.15131538	0.13599537	0.15112844	0.16213101	0.12652776	0.2620548	0.15033361	0.17731544	0.06256487	0.09379451	0.25447917	0.26480195	0.17482872	0.22883949	0.29655543	0.16704696	0.03545208	0.03944141	0.13246475	0.19998586	0.106276475	0.056855462	0.105390325	0.04472629	0	0.038754944	0.016480718	0.020711508	0.021353422	0.059183262	0.022877995	0.029542496	0.07677022	0.07256508	0.028245663	0.023237312	0.029716793	0.02396059	0.091592155	0.17146325	0.033340234	0.02943185	0.038523447	0.062072065	0.11661157	0.031767853	0.08967862	0.24711014
JW046.metabat.3	0.10983827	0.107446454	0.0683118	0.09668733	0.11505869	0.0944014	0.09999185	0.09079217	0.07830874	0.09428762	0	0.037361387	0	0.03634205	0	0	0	0.037134755	0.0641703	0.056589685	0.11476475	0.05811767	0.09812218	0.0476207	0	0.026293721	0.027727524	0.037034526	0.14477548	0.06798183	0.062321804	0.1846656	0.3351884	0.21188909	0.17269999	0	0.032552313	0	0	0.013905237	0	0.021559726	0.041068718	0.013934728	0.023599535	0.021711312	0.033676505	0.02854658	0.033615112	0.047751777	0	0.033714697	0.032339264	0.043675095	0.041587085	0.036065336	0.045380794	0.03716406	0.028444735	0.037137978	0.028370926	0.033035632	0.025145313	0.03115448	0.036629945	0.029594712	0.038327273	0.03303083	0	0.024885595	0.033549782	0.037938006	0	0	0.023563346	0	0.025758157	0	0	0	0.022730654	0.020824566	0	0	0.015762335	0	0	0	0	0	0	0.021421222	0.019760448	0	0	0	0	0	0	0.022213314	0	0	0	0.016654717	0.013132877	0.012514744	0	0.028197605	0.021824792	0	0.018386085	0.012417488	0.018266091	0	0	0.01602809	0.024019837	0	0	0.026152216	0.017328328	0.025566887	0.03883242	0.030368412	0.027514642	0.029812086	0.029473474	0.030948607	0.015718065	0.0344984	0.025285913	0	0.015686799	0.024524294	0.044169076	0.06147774	0.02367311	0.018091077	0	0.03309599	0.021408446	0	0.020370413	0.033668436	0.033954915	0	0.015421888
JW016.maxbin.004	0	0	0	0	0	0	0	0	0	0	0.1890198	0.22799124	1.6989307	0.06172685	0.03307868	0	0.08578375	0.063651994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021301948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017024806	0	0	0	0	0	0	0	0.018306999	0	0	0	0	0	0	0	0	0.0147334	0	0	0	0	0	0	0	0	0	0	0	0	0
JW135.metabat.1	0.028303454	0.03329916	0.026763344	0.036251772	0.043464713	0.03748873	0.041284375	0.030322816	0.03979589	0.03204576	0	0	0	0	0	0	0	0	0	0.020472547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023062045	0	0.040442917	0.01618845	0	0.057019312	0.04528076	0.0387966	0.047576845	0.09419228	0.108225875	0.084692836	0.034456383	0.075645536	0	0.029433977	0.029642735	0.019975184	0.047316305	0.04409909	0.030274482	0.019683931	0.02616688	0.07215477	0.013195232	0	0	0.025118873	0	0	0.014806505	0.0327422	0	0.013310766	0.01669355	0.013732923	0.02104829	0	0.016792638	0	0.051619995	0	0.02167811	0	0	0.034877885	0.013518959	0	0.0371744	0	0	0.019226907	0.020601071	0	0.017166134	0.06598718	0.06346107	0	0	0	0	0	0	0.028121868	0.017696127	0	0	0.012220509	0.0102320295	0.015180597	0.015834486	0.043501373	0.031238914	0	0	0.01386371	0.027158305	0.020779971	0	0.023389362	0.096904725	0	0	0.019876445	0	0.37439215	0.057070255	0.024588581	0.08993578	0.022076475	0.03754441	0.021549493	0.021398757	0.12980211	0.091135964	0.0420816	0.017745668	0.018007899	0.04622972	0.035298504	0.032191593	0.08049294	0	0.13786149	0.04555579	0.047234938	0.05869963	0.036107603	0.088952444	0	0.0779275
JW148.metabat.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10979785	0	0.021848701	0.0738727	0.01537074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012255015	0	0	0	0	0	0	0	0.013736818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109505225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04133402	0	0	0	0	0	0	0	0.080511495	0	0	0	0.036168188	0	0	0	0	0.29903004	0	0	0.16372368	0	0	0	0.016305126	0	0	0	0	0	0
JW129.metabat.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015826503	0.013368909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007314265	0	0.08316122	0	0.03237255	0.035251256	0	0	0.012263087	0.013424954	0	0	0	0.00727549	0	0	0.008918549	0.026627809	0.08096995	0.08651881	0.041936453	0.077322364	0.026083663	0	0.045344718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008962479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4024682	0.010868804	0	0	0	0	0	0	0.011457682	0.0076923105	0.034039654	0.005552416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JW036.metabat.10	0.046734046	0.13563351	0.044847135	0.07072212	0.044199068	0.058207493	0.047952086	0.052547947	0.034786005	0.046639375	0	0	0	0.02004572	0	0	0	0	0	0.029399106	0.03770485	0.03526087	0.019102164	0.089049794	0.09084975	0.1444964	0.15007558	1.3899914	0.018491773	0.10866527	0.03986507	0.022640733	0.0886406	0.06411734	0.022188036	0	0	0	0	0	0	0.012704165	0.017731875	0	0	0	0.016329663	0.021450069	0.02051483	0.030559817	0	0.032285076	0.03569688	0.027857233	0.02210896	0.038509756	0.021236207	0.029432835	0.026517741	0.023933005	0.024199568	0.07647294	0.22124045	0.02368636	0.030082425	0	0	0.019236937	0	0	0	0.022536563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025260396	0.016341204	0	0	0	0	0	0	0.013453021	0	0	0	0	0	0	0	0.015599602	0.014980357	0	0.012727406	0	0.014038448	0	0	0.010325619	0.01632239	0	0	0	0.013347862	0	0.018088644	0.03083835	0.01602189	0.023368243	0.025777154	0.036742497	0	0.017276442	0.027788438	0	0	0	0.03317676	0.022657588	0	0	0	0.042326946	0.015774665	0	0	0	0.019739885	0	0
JW029.maxbin.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062157743	0.037986323	5.258733	3.250228	2.6658182	0.6040779	0.97193164	0.03793952	0	0.036208138	0	0	0.0371948	0.03483959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083996564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029011069	0	0	0	0	0	0.028904554	0.02584683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JW134.metabat.2_sub	0.039025523	0.042931743	0.040614508	0.034282785	0.038802635	0.044420764	0.039449017	0.049770042	0.057802018	0.045863558	0	0	0	0	0	0	0	0.041478105	0.04592122	0.05346177	0.051721238	0.04735598	0.06453101	0.0273543	0	0.03875698	0.025780924	0	0.090347774	0.037699986	0.094857164	0.05302386	0.049581945	0.055411395	0.08199904	0	0.087190114	0.069912925	0.054085147	0.045208387	0	0.046407014	0.063397035	0.041149598	0.041172814	0.07079785	0.056101933	0.069911234	0.046309	0.06220697	0	0.05729487	0.0607659	0.08281081	0.061528284	0.07071946	0.081601925	0.06219962	0.06368062	0.09136551	0.067810014	0.07814864	0.06660919	0.06522162	0.041581623	0.045099765	0.11921589	0.124705866	0.04579492	0.15859823	0.09912821	0.09662253	0.047712684	0.06679455	0.04407958	0.059157614	0.08616972	0.0626665	0.07385551	0.050498787	0.05412781	0.043807093	0.025948199	0.05264727	0.08118909	0	0	0.060604513	0.078035675	0.052394573	0.04449117	0.05869405	0.061960768	0.031080732	0.039429456	0	0	0	0.023925819	0.040846426	0.07826136	0.029798193	0.032781202	0.07093043	0.058115907	0.08724582	0.05517888	0.10470116	0.08455218	0.044265732	0.042258423	0.06877306	0.07176902	0.05627519	0.0447954	0.06407317	0.11496244	0.057042453	0.06802026	0.09450789	0.5036262	0.062412374	0.121392205	0.07050048	0.10470551	0.103998795	0.08584077	0.1422514	0.06266263	0.06493278	0.075413786	0.0760941	0.07440268	0.056632463	0.08145805	0.052458778	0.05732649	0.045520376	0.038252816	0.0756995	0.07966946	0.049611993	0.08789639	0.05705429	0.09075705	0.036896944	0.067713685
JW032.metabat.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010062805	0	0.07083593	0	0.6417525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011573621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JW148.maxbin.001	0.07574495	0.065772116	0.061390564	0.060140308	0.057283826	0.07914491	0.06258364	0.09388211	0.09374986	0.058671895	0	0.04201142	0	0.06271497	0.06672642	0	0.08781946	0.14977443	0.05353881	0.035910048	0.06877219	0.11230155	0.11350296	0.044475168	0	0.07166411	0.053785257	0.062195808	0.19743192	0.10592368	0.27439153	0.17115082	0.19959565	0.16958709	0.3193973	0	0.03835251	0.038353704	0.030231187	0.031114224	0.02895214	0.026928592	0.032435227	0.021274544	0.030759806	0.05768965	0.047961753	0.060761414	0.04651558	0.07403564	0	0.06582613	0.06572708	0.10863921	0.10396132	0.066123016	0.1277677	0.09627709	0.07443455	0.06360775	0.09131092	0.0629734	0.06329287	0.058673374	0.048161954	0.0421946	0.055173866	0.11438535	0	0.044540174	0.03983126	0.06477375	0.029861303	0.041115098	0.033785064	0.030087035	0.04436414	0.03546916	0.043322913	0.033507816	0.03408091	0.032720696	0.025293909	0.03668624	0.035458397	0.045045953	0	0.041223384	0.027093522	0.02636789	0.045558874	0.039096203	0.029958641	0	0.037554108	0	0	0	0	0.031637125	0.03486654	0.03422972	0.034587402	0.045323275	0.035944488	0.04116862	0.033507496	0.06508799	0.042999346	0.03486236	0.028190011	0.034671947	0.035229277	0.02681518	0.030072782	0.02424902	0.06324256	0.037396498	0.038290255	0.035221905	0.07227084	0.03535219	0.047696456	0.054309424	0.0584206	0.09863837	0.116368264	0.086625844	0.06215682	0.05031149	0.05054156	0.043089833	0.05722135	0.7910014	0.07035698	0.044483066	0.08468539	0.031475805	0.042174164	0.072393835	0.08578057	0.06716179	0.040535852	0.032803215	0.06675858	0.03863941	0.029529473
JW114.metabat.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044230472	0.31687853	0.093461275	0	0.016033255	0.019930681	0.02343403	0.019866655	0	0.022631299	0.021684991	0.018303225	0.020470072	0	0	0	0.023290057	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025841426	0	0	0	0	0	0.03329802	0.28874275	0.4762286	0.03035437	0	0.035633754	0	0.42373502	0.17937821	0.18465604	0	0.16499181	0	0	0.032327846	0.0738093	0.036625896	0.095890254	0.03222342	0.022581052	0.048363317	0.06652304	0.035463843	0	0	0.059002332	0.08049414	0.46632734	0	0	0.10886884	0.23812622	0.10791408	0.11739587	0.04882841	0.047152314	0.041225493	0.3500627	0.08121871	0.13883425	0.22204809	0.13199966	0.030818895	0.024236767	0	0	0.023543611	0.037061065	0.026754333	0	0	0.022680005	0	0.020087784	0	0	0.017971251	0.029670877	0	0.026705027	0	0.023131102	0.019897237	0.019673757	0.02146998	0	0.031326786	0.031536587	0	0.026170319	0.02890557	0.026526634	0	0.025647163
JW089.metabat.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04221478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13723949	0.044565998	0.189771	0.049835857	0	0.024228184	0	0	0	0	0.012233186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13648298	0.1264858	0.057216655	0.27898878	0.021111507	0.16546208	0.08626103	0.03151863	0.11209313	0.020806614	0.03805205	0.09566164	0.13920504	0.07691207	0.105892934	0.08860182	0.091848165	0.10856787	0.04815196	0.01079722	0	0.05431159	0.19297837	0.11560527	0.11125419	0.13720554	0.09568626	0.14584287	0.12615152	0.13362134	0.15314986	0.0796027	0.13269253	0.2092977	0.14189552	0.050115705	0.097778715	0.3146911	0.02672359	0.18701945	0.044795737	0.031829238	0.09899287	0	0.013153811	0.10554134	0.18543701	0.028252907	0.010591655	0.031927183	0.014658428	0	0.012229844	0	0	0	0.084980465	0	0	0.050855376	0.08878083	0.020770742	0	0	0.011355726	0.017877668	0.3039378	0	0.013779009	0.015169954	0.037657645	0.024902571	0	0.045115747	0.018436512
JW141.metabat.5	0	0	0.028261943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03309802	0	0	0	0	0	0.042900987	0	0.04437241	0	0	0	0.04151373	0	0	0	0	0	0	0	0	0	0	0	0	0.027671104	0	0.031787697	0	0.03983699	0.036886815	0.050509203	0.03304904	0.03135117	0.03916576	0.027382264	0.03570179	0	0.040109333	0.037145242	0	0.0361249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027632365	0	0	0	0.027204193	0.024277095	0	0	0.023260517	0.033316404	0	0	0	0.037846796	0	0	0.036263097	0.03154927	0.042006552	0.055182997	0.5283626	0	0	0.028125672	0	0	0.02838302	0.027460499	0.025387375	0	0	0	0.026764292	0.03026285	0	0	0	0.029887022	0	0
JW072.maxbin.002	0.094093174	0.022584649	0.06516336	0.06808397	0.069265544	0.041334745	0.020486157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03420403	0.10881701	0.124715194	0	0	0	0	0	0.05195436	0.022974294	0.036003485	0.07093044	0.0363977	0.027057877	0.060546644	0	0	0	0	0.007826144	0	0.11792477	0.011927449	0.0660927	0.09339659	0	0.015704943	0.06824881	0.12715343	0.036163352	0	0.14505866	0.19769536	0.07251753	0.16634095	0.15647005	0.14996232	0.19283947	0.30790764	0.028853059	0.16214019	0.06266878	0.032926086	0.16814621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00929007	0.010538422	0.050718017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0070321485	0	0	0	0	0	0	0	0.048764206	0	0	0	0	0	0	0	0.05064161	0	0.060661122	0.010462507	0.0057446305	0	0	0.027861578	0	0	0	0.005341399	0	0	0	0	0	0	0	0	0	0	0	0
JW151.metabat.1	0	0.068992935	0.047025852	0	0	0	0.07789167	0.10598385	0.08180942	0.082140796	0.9212995	0.409244	0.4360172	0.09774176	0.612714	0	0.18566173	0.14345835	0.05980167	0	0	0	0.033507235	0	0	0	0	0	0	0	0.04946329	0	0	0	0	0.13564467	0.035307024	0.1579504	0	0	0.03472047	0	0	0	0	0	0	0	0	0	0.06613471	0	0	0.031778738	0	0.030568708	0	0	0	0.036486093	0.031632096	0	0	0	0.1596178	0.11599472	0.059624195	0.043592002	0.04325851	0.049218796	0	0.110319264	0.16403192	0.06244389	0	0.028745824	0.044632014	0.15376481	0.08330822	0.100173086	0.045012806	0.07769612	0	0.061663836	0.028694402	0.35690397	0	0.081481814	0.020820912	0.02827434	0	0	0	0	0.03453616	0.03357015	0.08201531	0.025052642	0.021584587	0.04474448	0.026355438	0.083902836	0.09441353	0.037205745	0.02184916	0.03078324	0.02842506	0.027454643	0.024594927	0.05364244	0	0.051688645	0.02589323	0	0.04305485	0	0.04212592	0.10195198	0.062225915	0.049573164	0.050115902	0.039959166	0.069363736	0	0.042134956	0.022519393	0.030409792	0.03140687	0.7143224	0.031713244	0.023578122	0.08094894	0.52511615	0.22077106	0.03808482	0.02833046	0.53649056	0.022628093	0.15076117	0.027323635	0.043349482	0.14381213	0.035395477	0	0.038909357	0.36963734	0
JW128.maxbin.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08994896	0	0	0.016293464	0	0	0	0	0	0	0.012280848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009890708	0	0	0	0.048970375	0.04594922	0	0	0	0	0	0	0.018422993	0	0	0	0	0.0060694525	0	0	0.32628715	0	0	0	0	0.029932283	0	0	0.08157149	0	0	0	0	0	0	0	0	0	0.0072246785	0	0	0	0	0	0	0	0	0	0	0	0	0.07404114	0
JW026.metabat.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28911647	0.48827624	0.16156529	0.076837614	0	0.118486226	0	0.21205634	0	0	0	0.21059617	0	0.017025806	0.15455943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04002845	0	0	0	0	0	0.0068462146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01005428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
